_id,_x,_y
10612,1006395.8192452192,3768401.4824834005
10613,1006305.5224142128,3768397.9534553424
10614,1006205.5326755168,3768393.9067152813
10615,1011717.1336001197,3770716.461544126
10616,1011527.1269103622,3770739.888814891
10617,1011400.4224671151,3770734.5161847393
10618,1011341.7614127421,3770801.289877829
10619,1005017.1414760223,3763785.134499904
1062,1023267.1071701595,3774992.595323385
10620,1005030.9913851321,3763679.323766723
10621,1022625.2342875723,3763686.2957210494
10622,1022649.743078565,3763656.8956134734
10623,1022666.2619740735,3763637.0714928857
10624,1012344.8218039387,3764751.180396687
10625,1018770.1345200823,3768745.9974064576
10626,1019102.979397728,3768998.9770994335
10627,1018262.6948779859,3768425.735160777
10628,1018142.1203811885,3768584.164808028
10629,1024413.9193398214,3766090.3825907237
1063,1015495.0317805929,3770932.0277068764
10630,1024241.1429855344,3766085.9871173585
10631,1012624.1926429463,3776229.694594702
10632,1012554.0226863825,3776048.2426653644
10633,1014261.9253594924,3766405.643495501
10634,1014143.1574142756,3766276.3509352966
10635,1014101.5658863871,3766214.4036763287
10636,1014056.0537532398,3766154.516465708
10637,1014822.6853910944,3772033.926349696
10638,1014833.9136631915,3771782.807605235
10639,1012426.8200731124,3776087.990116345
1064,1015510.3554974946,3770655.0614193236
10640,1025189.0572939764,3775159.2408485506
10641,1019120.604057767,3762954.0160827017
10642,1005188.4129120896,3767035.325839235
10643,1005095.987133604,3767046.956475551
10644,1004640.9096978817,3767123.4421612816
10645,1015097.7895335944,3777122.4290731326
10646,1015079.4462202515,3777040.702262538
10647,1012913.6745826928,3769654.113891943
10648,1013025.8553094016,3769725.768372056
10649,1019777.8705743018,3774432.636660296
1065,1011653.091195628,3764091.5376463723
10650,1019764.8135805508,3774438.8369182255
10651,1019664.1296622833,3774486.697319941
10652,1019657.3246444144,3774489.9327061623
10653,1019616.0481223961,3774509.5322337523
10654,1019566.8049248431,3774532.9050775333
10655,1019555.1609629805,3774538.05802579
10656,1008223.5279619783,3766189.0230016015
10657,1018025.9213336734,3769035.209594292
10658,1018743.394948495,3762767.389308106
10659,1018851.907472821,3762929.4913903656
1066,1011894.695601478,3764016.1035872996
10660,1018848.3747736451,3762966.364358227
10661,1006710.4164999209,3764497.059288143
10662,1018004.4927729614,3763568.126824168
10663,1017999.2805013189,3763663.497773988
10664,1006208.7957911431,3764173.581058043
10665,1011524.1371771862,3763280.38658793
10666,1011457.6219101143,3763227.961418138
10667,1019774.8425201303,3769189.716932247
10668,1019645.5792311517,3768999.3955519567
10669,1019795.630638774,3769211.604444886
1067,1011509.0546737927,3772353.0902210805
10670,1011275.1062820528,3776148.857063551
10671,1011276.6671941098,3776120.044786325
10672,1011311.7945968882,3775536.1686623916
10673,1011317.9332721385,3775387.8953606966
10674,1011319.2079650521,3775361.9639614914
10675,1011324.712037466,3775276.964153471
10676,1010146.6497642316,3764096.5592949395
10677,1010249.8838773156,3763925.915510829
10678,1012870.1318332677,3763212.101168434
10679,1012739.676329169,3763370.169239537
1068,1011575.9373859342,3772400.4347070837
10680,1014105.5789677043,3769526.8447303823
10681,1022915.7579949507,3763651.267277919
10682,1023740.8874404596,3770932.6194370273
10683,1021783.7113165363,3774499.498688004
10684,1021639.1180806205,3774491.7556848265
10685,1004580.7719527562,3765342.3135995213
10686,1018320.1197998284,3772664.125994062
10687,1017967.795759205,3772867.852048746
10688,1017651.5653654542,3773023.197176961
10689,1018751.6834835343,3772488.646884825
1069,1011847.9904388654,3772480.85911077
10690,1018695.1881573554,3772516.1730901054
10691,1018638.705001804,3772543.822795013
10692,1018391.2384586459,3772663.5820494047
10693,1018333.7739144496,3772691.391095593
10694,1022500.1068473523,3761996.8389752684
10695,1022515.4173898776,3761681.144401044
10696,1022517.2406738431,3761591.865487634
10697,1016077.9532131794,3769952.3984679254
10698,1015973.2181382938,3770091.9470568364
10699,1010638.5106878208,3762158.3858734714
107,1006868.9910950254,3763457.9729884015
1070,1011879.6013248534,3772773.701719854
10700,1010097.2177969686,3762381.009908913
10701,1009991.920815205,3762388.300496567
10702,1009814.238944215,3762216.390972616
10703,1009679.9475741789,3762005.636524106
10704,1009586.8567830822,3761810.1094463896
10705,1009557.9070613822,3761759.0515219904
10706,1009360.7306972381,3761779.670723455
10707,1009206.6151799052,3761696.2389415633
10708,1009035.7987083944,3761909.7046216642
10709,1008972.9943636431,3761953.4181817025
1071,1011876.1459190501,3772860.093881013
10710,1008816.1300812657,3762074.8249892555
10711,1008953.2994263229,3762415.187746703
10712,1016325.8549382022,3772378.273373953
10713,1019665.8447346555,3768962.5053672884
10714,1019627.529312484,3768879.61471748
10715,1020281.6014702672,3764183.249439774
10716,1019696.3229395655,3763335.2489011046
10717,1019682.0998871545,3763522.2993789976
10718,1019680.9845070199,3763539.0837922385
10719,1019680.6216260346,3763545.024464015
1072,1011863.1515675387,3773093.2500001937
10720,1019668.1861563374,3763841.646908802
10721,1012126.0030485238,3766714.3630237547
10722,1012093.4856592973,3766709.7746403944
10723,1012027.253151945,3766707.117050994
10724,1011977.0383321155,3766668.275241188
10725,1016868.5960587645,3772320.5320031545
10726,1016836.2904328778,3772253.3345818007
10727,1026036.1902051237,3779359.7437924584
10728,1026033.7210641415,3779285.594216764
10729,1026009.2505486269,3779237.5955693913
1073,1011860.3309255475,3773141.7117545432
10730,1026000.3217621582,3779221.0181171163
10731,1020888.4788920289,3763734.3279549778
10732,1020905.8729508393,3763405.3060824475
10733,1020919.3283324372,3763129.502459986
10734,1016411.5388025441,3771477.731341613
10735,1016386.5048870391,3771287.482835394
10736,1021673.4358406407,3769924.2142437943
10737,1009964.1143989868,3762820.600437827
10738,1010469.8900819315,3762550.1558649587
10739,1023036.7103131062,3764227.484041173
1074,1011853.739114458,3773255.148819369
10740,1023045.5051240211,3764064.0935295788
10741,1014452.9215472626,3776085.7205666453
10742,1014698.2980294671,3776115.687444367
10743,1005712.8367470568,3764378.688466604
10744,1020992.7973209515,3778401.7706592577
10745,1020913.45202278,3778403.4489443763
10746,1020853.3909436567,3778404.7110208613
10747,1020798.2433047907,3778405.8771193833
10748,1021449.5212236133,3776004.5321068345
10749,1021354.5227769688,3776049.6347086574
1075,1011849.3284323893,3773354.0216660467
10750,1020328.3125404945,3777471.8164874595
10751,1020309.6694858458,3777433.6638962133
10752,1020171.7807778781,3777148.3524243296
10753,1020224.6338091209,3777120.9275577622
10754,1020111.0171644858,3776907.2162219877
10755,1014520.7339343023,3772204.307715436
10756,1014417.6182692535,3772347.986772033
10757,1014364.8592413107,3772347.6103324736
10758,1014267.902072347,3772350.5660671517
10759,1014222.1844158592,3772350.094577618
1076,1011844.0870191334,3773395.601469925
10760,1014007.491778085,3772338.7038904824
10761,1004436.1035520597,3765175.3647560556
10762,1004289.1514628709,3765264.553409666
10763,1020583.6647277167,3769309.1064928425
10764,1020249.7307536013,3767970.378575892
10765,1026897.3413704671,3763000.663848262
10766,1027111.0474256463,3763013.4679101426
10767,1020894.4761608745,3773563.153798455
10768,1020712.2690592206,3773652.0357964705
10769,1022184.7374325821,3773546.891478438
1077,1025391.8262043082,3764128.251828834
10770,1022180.4636110672,3773546.621806487
10771,1021990.9485074139,3773535.1005066354
10772,1021697.5837616706,3773520.933603912
10773,1021619.909047842,3773517.15680349
10774,1021585.34858143,3773515.4825024693
10775,1006083.0535171733,3763940.4519266896
10776,1006054.2325305918,3764017.4725565896
10777,1014331.9077268636,3774889.4887400195
10778,1014297.0695877811,3774954.4226137768
10779,1012445.1626197505,3775113.6146491016
1078,1025362.0760434874,3764202.248594533
10780,1005348.299159454,3770322.037426225
10781,1005244.4010983261,3770243.5391653813
10782,1005088.972070113,3770192.3747129114
10783,1005062.8178804291,3770189.8750196537
10784,1004956.032284497,3770170.081860198
10785,1004934.6808833012,3770164.207874348
10786,1004824.5012151089,3770133.7426548405
10787,1004631.758899865,3770021.4385286076
10788,1004498.8415905805,3769942.1366273942
10789,1003999.2786950596,3769675.826456895
1079,1007346.0109735508,3764047.673740133
10790,1003836.7937062928,3769654.0815227483
10791,1003712.1971335604,3769593.179476045
10792,1005294.0400874743,3770227.790791792
10793,1018551.8372053483,3773817.8851036592
10794,1006295.5111212205,3765249.9109895793
10795,1006238.1143414178,3765316.648574431
10796,1009134.5884521867,3769743.4900224926
10797,1009127.7622294484,3769785.9641801883
10798,1009046.2634239711,3770069.4601885993
10799,1009026.601726921,3770101.1846677144
108,1012296.4728235537,3774976.4540205006
1080,1007314.2331516219,3764096.442057211
10800,1009013.6693844163,3770122.065294505
10801,1009008.1382290663,3770131.002013664
10802,1008948.6645528194,3770224.2333822707
10803,1008945.9304490377,3770227.4280015663
10804,1008797.4681434641,3770461.4716193187
10805,1008748.2611670564,3770591.692442605
10806,1019466.7553761717,3778590.8624527804
10807,1019371.7869415665,3778585.8878399325
10808,1019232.254010492,3778578.9840072743
10809,1019218.5351052813,3778577.760706236
1081,1014483.1039842982,3773469.2499826774
10810,1019188.62747717,3778576.024946352
10811,1019124.0222802595,3778572.267749004
10812,1019031.2940297397,3778566.8851071047
10813,1018996.4238810011,3778564.9659633054
10814,1018667.8966551229,3778717.2329267277
10815,1009131.6805002484,3768078.717854447
10816,1022011.2036418421,3777811.585566353
10817,1020792.109158444,3773085.055019065
10818,1020870.4048045168,3773078.4522569906
10819,1025531.8143996979,3764057.3365969835
1082,1014504.34608711,3773519.5698013613
10820,1026165.783769657,3771286.1425528615
10821,1026163.6331941496,3771238.5210916144
10822,1019802.237004382,3766800.7911120104
10823,1019804.1985838583,3766760.15484221
10824,1024175.9902089619,3763054.041104863
10825,1024560.8912357748,3763071.374873502
10826,1020721.2847792697,3777277.536818958
10827,1020697.2205937665,3777251.0392663735
10828,1020638.089246314,3777173.281768463
10829,1020614.4787879505,3777147.801177276
1083,1024584.783783832,3771642.001405855
10830,1024530.7851493378,3771559.079958668
10831,1008893.38295918,3764915.3966451585
10832,1012232.9936585573,3761437.9189993464
10833,1012353.4029365288,3761331.29908166
10834,1018462.2677100515,3769150.514118616
10835,1015917.4394632004,3767927.254759311
10836,1018196.3728822019,3769860.5634537847
10837,1018119.0961401097,3769780.759786794
10838,1016030.2168074693,3768219.583648971
10839,1015949.8804187139,3768133.342002016
1084,1024461.3183855239,3771649.334883437
10840,1015880.9821790021,3768072.8579837386
10841,1015722.8191081042,3767942.1369810016
10842,1015711.9030367367,3767933.688045874
10843,1015586.9289416571,3767836.863351007
10844,1015568.5343430128,3767822.6597701735
10845,1015380.4025578883,3767691.438744607
10846,1013405.9668168202,3766165.424517787
10847,1013064.3222031745,3765903.666776189
10848,1016072.2937219364,3768238.6782989427
10849,1016821.5228925965,3768782.440900892
1085,1024359.8226126388,3771632.0604033796
10850,1016330.5148512588,3768508.543195232
10851,1014722.8372550572,3767185.032061486
10852,1012987.4834511621,3761136.1137573766
10853,1016368.023157579,3775355.229559816
10854,1008486.5001092823,3767050.243790762
10855,1019896.3824069041,3767120.9606759017
10856,1019906.3588156666,3766890.9152107527
10857,1019911.7233293613,3766797.6221514684
10858,1019939.4599228177,3766311.096944704
10859,1010715.372971517,3770807.847393795
1086,1024365.879359623,3771577.441868981
10860,1010710.5785891016,3770877.010509341
10861,1017036.8152679614,3768677.9822024405
10862,1016978.9404849026,3768506.849488864
10863,1012145.1903503947,3768810.389823736
10864,1012125.994577026,3769229.4680884588
10865,1012125.6127749465,3769241.322510273
10866,1012124.4271948715,3769269.9100483907
10867,1012123.7715529422,3769285.7934153234
10868,1012119.2847992785,3769394.219867846
10869,1015163.257087029,3771708.3865350927
1087,1025275.4887839584,3775171.8154455186
10870,1014844.7915443447,3771670.19055342
10871,1014568.6665171115,3771602.315216381
10872,1010437.109448286,3766311.1762197637
10873,1015282.2768119352,3778544.2577295066
10874,1016025.5410228196,3768763.214462062
10875,1016018.7338762628,3768758.4537899722
10876,1018603.4909344552,3771210.599179922
10877,1018609.5332849827,3771105.189162117
10878,1018752.0286460731,3770446.091294441
10879,1019023.3778032896,3770935.14394402
1088,1025377.9295600186,3775177.0917662126
10880,1018873.9379184694,3770925.871932351
10881,1011661.8975720208,3766716.8296305183
10882,1011651.0611960876,3766636.8848138116
10883,1011647.9006201061,3766614.768818821
10884,1011638.925391695,3766551.934955404
10885,1012210.7207047916,3767017.526392275
10886,1011979.4296981634,3766918.9267304847
10887,1011861.839121398,3766827.850367939
10888,1011852.9212977034,3766820.160805688
10889,1011806.843440823,3766801.517095288
1089,1025426.8786315513,3775184.35076127
10890,1012621.3457795694,3772957.311540238
10891,1008625.0537886154,3769278.416576564
10892,1008478.0945625674,3769219.910601495
10893,1012469.1565556477,3762085.763335254
10894,1017147.0416213418,3771025.979624703
10895,1017151.4417858119,3770959.2855853382
10896,1013700.0286622333,3765347.3807370695
10897,1017573.2880792811,3778354.338167931
10898,1018245.50707774,3772512.0671864026
10899,1018189.1746193933,3772539.203944491
109,1012276.4050272731,3775067.883240143
1090,1007795.8258251052,3762909.731672205
10900,1018055.4579462172,3772603.6212497335
10901,1017881.0686792824,3772687.6363267396
10902,1017563.9805252636,3772842.314163804
10903,1019038.6539554527,3772094.3471954293
10904,1019001.974963922,3772111.239752253
10905,1018651.3325029837,3772280.4229550473
10906,1018596.564477813,3772307.5878998763
10907,1018537.3997689981,3772336.216466443
10908,1018289.2054601366,3772456.3290257636
10909,1018232.3600813374,3772483.8385567926
1091,1007824.5023916448,3762931.440255059
10910,1023189.648220599,3772229.5597189018
10911,1023102.0862931923,3772225.2030550046
10912,1022943.7202852314,3772216.67288679
