"id","WH_0_5","WH_5_9","WH_10_14","WH_15_29","WH_30_64","WH_65up"
"60650507001049",0,0.06,0.06,12,12,0
"60650507001050",0,0,0,0,0,0
"60650507001051",0,0,0,0,0,0
"60650507001052",6.4,0.12,0.3,32,32,4.8
"60650507001053",0.4,0,0,1,1,0
"60650507001054",4,0.45,0.06,7,7,0.8
"60650507001055",2.4,0.21,0.18,19,19,0.8
"60650507001056",43.2,1.65,1.5,220,220,11.2
"60650507001057",2,0.06,0.12,8,8,0.8
"60650507001058",2.4,0.15,0.15,8,8,3.2
"60650507001059",0,0,0,2,2,0
"60650507001060",0.4,0.06,0,5,5,0
"60650507001061",0.4,0.21,0.12,8,8,3.2
"60650507001062",6.4,0.21,0.3,22,22,3.2
"60650507001063",2,0.12,0.03,11,11,0.8
"60650507001064",8,0.33,0.12,57,57,0
"60650507001065",0,0,0,0,0,0
"60650507001066",8,0.36,0.42,41,41,0
"60650507001067",0.4,0.03,0,2,2,0
"60650507001068",0.4,0,0.15,6,6,0
"60650507001000",0,0,0,0,0,0
"60650507001001",0,0,0,0,0,0
"60650507001002",0,0,0,0,0,0
"60650507001003",0,0,0,0,0,0
"60650507001004",0,0,0,3,3,2.4
"60650507001005",0,0,0,0,0,0
"60650507001006",0,0,0,0,0,0
"60650507001007",0,0,0,0,0,0
"60650507001008",0,0,0,0,0,0
"60650507001009",0,0,0,0,0,0
"60650507001010",0,0.03,0,3,3,0.8
"60650507001011",0,0,0,0,0,0
"60650507001012",0,0,0,0,0,0
"60650507001013",0,0,0,0,0,0.8
"60650507001014",0,0,0,0,0,0
"60650507001015",1.2,0.03,0.06,0,0,0.8
"60650507001016",0,0,0.06,1,1,0
"60650507001017",0,0,0.03,5,5,0
"60650507001018",0,0,0,1,1,4.8
"60650507002000",20,2.34,2.25,114,114,23.2
"60650507002001",3.2,0.21,0.27,16,16,0.8
"60650507002002",6.8,0.99,1.2,54,54,20
"60650507002003",0,0,0,0,0,0
"60650507002004",0,0,0,0,0,0
"60650507002005",14.8,0.81,0.6,57,57,30.4
"60650507002006",4.8,0.42,0.24,31,31,6.4
"60650507002007",6,0.66,0.54,51,51,31.2
"60650507002008",1.2,0.12,0.24,25,25,16.8
"60650507002009",2.4,0.18,0.18,17,17,0
"60650507002010",18.4,1.17,0.66,68,68,5.6
"60650507002011",6.8,0.39,0.48,29,29,4.8
"60650507002012",0,0,0,0,0,0
"60650507002013",0,0,0,0,0,0
"60650507002014",4.4,0.33,0.39,23,23,3.2
"60650507002015",0,0,0,0,0,0
"60650507002016",0,0,0,0,0,0
"60650507003019",4,0.21,0.27,29,29,0
"60650507003020",20.4,1.86,1.56,99,99,24
"60650507003021",9.2,0.72,0.63,35,35,6.4
"60650507003022",4,0.54,0.72,24,24,4
"60650507003023",2.4,0.21,0.27,7,7,1.6
"60650507003024",8.8,0.54,0.54,23,23,1.6
"60650507003025",12,0.69,0.21,37,37,3.2
"60650507003026",0.4,0.03,0.12,4,4,2.4
"60650507003027",0,0,0,0,0,0
"60650507003028",2.8,0.3,0.81,28,28,4.8
"60650507003029",0,0,0,4,4,0
"60650507003030",4,0.45,0.21,32,32,2.4
"60650507003031",15.6,0.63,0.9,63,63,1.6
"60650507003032",5.6,0.24,0.21,10,10,3.2
"60650507003033",12.4,0.63,0.51,60,60,5.6
"60650507003034",6.8,0.81,0.69,30,30,6.4
"60650507003035",5.2,0.3,0.42,36,36,5.6
"60650507003036",0.4,0.09,0,1,1,0
"60650507003037",0,0,0,0,0,0
"60650507003000",0.4,0.09,0,0,0,0
"60650507003001",4,0.24,0,11,11,1.6
"60650507003002",6,0.69,0.6,39,39,2.4
"60650507003003",6.8,0.6,0.45,48,48,6.4
"60650507003004",8.4,0.75,0.93,34,34,4.8
"60650507003005",6,0.45,0.6,48,48,2.4
"60650507003006",15.2,0.93,0.93,77,77,5.6
"60650507003007",15.6,1.14,0.9,110,110,4.8
"60650507003008",4,0.3,0.18,27,27,5.6
"60650507003009",1.6,0.06,0.21,10,10,0.8
"60650507003010",0,0,0,0,0,0
"60650507003011",0,0,0,0,0,0
"60650507003012",0,0,0,3,3,0
"60650507003013",7.2,0.42,0.39,18,18,0.8
"60650507003014",8.8,0.42,0.45,43,43,4
"60650507003015",16,0.72,0.93,72,72,8
"60650507003016",4.4,0.3,0.51,34,34,0.8
"60650507003017",2.4,0.51,0.24,28,28,12
"60650507003018",2.4,0.3,0.21,12,12,0
"60650507004000",1.6,0.27,0.33,33,33,18.4
"60650507004001",0.4,0.09,0.03,5,5,5.6
"60650507004002",2.4,0.06,0.21,19,19,15.2
"60650507004003",47.2,4.65,3.3,269,269,48
"60650507004004",0.8,0.06,0.03,2,2,0
"60650507004005",0,0.09,0.09,1,1,1.6
"60650507004006",0.4,0.03,0.06,12,12,2.4
"60650507004007",0.8,0.06,0.09,2,2,0.8
"60650507004008",0,0,0,0,0,0
"60650507004009",0,0,0,1,1,0
"60650507004010",0,0,0,0,0,0
"60650507004011",0.4,0.09,0.3,17,17,12
"60650507004012",0.4,0.03,0,7,7,8.8
"60650507004013",0.8,0.06,0,11,11,12.8
"60650507004014",13.2,1.53,1.26,146,146,8.8
"60650507004015",0,0,0,0,0,0
"60650509001000",0,0,0,0,0,0
"60650509001001",0,0,0,0,0,0
"60650509001002",0,0,0,0,0,0
"60650509001003",0,0,0,0,0,0
"60650509001004",0,0,0,0,0,0
"60650509001005",0,0,0,0,0,0
"60650509001006",0,0,0,0,0,0
"60650509001007",0,0,0,0,0,0
"60650509001008",0,0,0,0,0,0
"60650509001009",0,0,0,0,0,0
"60650509001010",0,0,0,0,0,0
"60650509001011",0,0,0,0,0,0
"60650509001012",10.4,0.21,0.27,183,183,6.4
"60650509001013",43.2,2.28,1.98,690,690,39.2
"60650509001014",2.4,0.18,0.06,19,19,2.4
"60650509001015",4.8,0.21,0.27,33,33,4.8
"60650509001016",2,0.06,0.15,21,21,8.8
"60650509001017",0,0,0,3,3,3.2
"60650509001018",0,0,0,3,3,0
"60650509001019",0,0,0,0,0,0
"60650509001023",0,0,0,0,0,0
"60650509001020",0,0,0,0,0,0
"60650509001021",0,0,0,0,0,0
"60650509001022",0,0,0,0,0,0
"60650509001024",0,0,0,0,0,0
"60650509001025",0,0,0,0,0,0
"60650509001026",0,0,0,0,0,0
"60650509001027",0,0,0,0,0,0
"60650509001028",0,0,0,0,0,0
"60650509001029",0,0,0,0,0,0
"60650509001030",0,0,0,0,0,0
"60650509001031",0,0,0,0,0,0
"60650509001032",0,0,0,0,0,0
"60650509001033",0,0,0,0,0,0
"60650509001034",0,0,0,0,0,0
"60650509001035",0,0,0,0,0,0
"60650509001036",0,0,0,0,0,0
"60650509001037",0,0,0,0,0,0
"60650509001038",0,0,0,0,0,0
"60650509001039",0,0,0,0,0,0
"60650509001040",0,0,0,0,0,0
"60650509001041",0,0,0,0,0,0
"60650509001042",0,0,0,0,0,0
"60650509002000",0,0,0,0,0,0
"60650509002001",0.4,0.03,0.03,7,7,5.6
"60650509002002",2,0,0.06,18,18,7.2
"60650509002003",0.8,0.06,0.03,9,9,0.8
"60650509002004",0,0.03,0.03,6,6,4.8
"60650509002005",0,0,0,0,0,0
"60650509002006",0,0,0,0,0,0
"60650509002007",0,0,0,0,0,0
"60650509002008",2.8,0.21,0.6,24,24,7.2
"60650509002009",0,0,0,0,0,0
"60650509002010",0,0,0.03,3,3,4
"60650509002011",2.4,0.03,0.12,2,2,0.8
"60650509002012",0,0,0,0,0,0
"60650509002013",0,0,0,0,0,0.8
"60650509002014",0,0,0,0,0,0
"60650509002015",0.8,0.15,0.03,11,11,8
"60650509002016",0.4,0.03,0.12,25,25,7.2
"60650509002017",0.4,0.03,0.12,19,19,7.2
"60650509002018",2.4,0.12,0.06,16,16,8.8
"60650509002019",0.8,0.03,0,12,12,3.2
"60650509002020",0,0,0,0,0,0
"60650509002021",1.6,0,0.06,17,17,2.4
"60650509002022",0,0,0.15,8,8,0
"60650509002023",0,0,0,0,0,0
"60650509002024",4.8,0.33,0.54,65,65,12.8
"60650509002025",0.4,0.03,0,0,0,0
"60650509002026",0,0,0.06,2,2,2.4
"60650509002027",0,0,0,0,0,0
"60650509002028",0.4,0.06,0.03,11,11,0
"60650509002029",2.4,0.15,0.03,13,13,0.8
"60650509002030",16.8,1.29,0.3,245,245,6.4
"60650509002031",0,0,0,0,0,0
"60650509002032",0.4,0.12,0.06,0,0,0.8
"60650509002033",0,0,0,0,0,0
"60650509002034",0,0,0,0,0,0
"60650509002035",0,0.12,0.18,1,1,0
"60650509002036",3.2,0.18,0.51,24,24,7.2
"60650509002037",2.4,0.03,0.12,20,20,0.8
"60650509002038",0,0.12,0,4,4,0.8
"60650509003001",4.4,0.27,0.15,22,22,7.2
"60650509003002",0.4,0.06,0,1,1,1.6
"60650509003003",0.4,0.18,0.09,25,25,3.2
"60650509003004",1.2,0.09,0,17,17,0.8
"60650509003005",2,0.12,0.18,31,31,5.6
"60650509003006",2,0.12,-0.03,14,14,1.6
"60650509003007",1.6,0.06,0.12,11,11,3.2
"60650509003000",10.4,0.78,0.87,91,91,16.8
"60650511001000",0,0.06,0.06,9,9,2.4
"60650511001001",8.4,0.45,0.81,58,58,8.8
"60650511001002",4,0.27,0.48,27,27,4
"60650511001003",4.8,0.15,0.18,24,24,0.8
"60650511001004",33.6,2.28,1.53,307,307,28
"60650511001005",5.6,0.36,0.33,49,49,6.4
"60650511001006",4.4,0.15,0.15,31,31,6.4
"60650511001007",3.2,0.33,0.24,25,25,4.8
"60650511001008",7.2,0.57,0.42,52,52,7.2
"60650511001009",4.8,0.51,0.3,55,55,9.6
"60650511001010",2.4,0.24,0.36,28,28,2.4
"60650511001011",11.2,0.84,0.78,112,112,24.8
"60650511001012",3.2,0.27,0.18,23,23,1.6
"60650511001013",6.8,0.81,0.39,56,56,16.8
"60650511001014",2,0.27,0.36,19,19,4.8
"60650511002012",5.2,0.36,0.21,19,19,2.4
"60650511002013",0,0,0,0,0,0
"60650511002000",18.4,1.26,1.53,113,113,16
"60650511002001",6.4,0.57,0.57,44,44,2.4
"60650511002002",3.2,0.12,0.18,32,32,3.2
"60650511002003",2,0.06,0.06,0,0,0
"60650511002014",3.2,0.45,0.54,31,31,4
"60650511002015",1.2,0.24,0.3,23,23,4
"60650511002016",0.4,0,0.06,0,0,0
"60650511002017",0,0,0,0,0,0
"60650511002018",38.4,2.4,2.04,343,343,13.6
"60650511002019",0,0,0,0,0,0
"60650511002020",4,0.36,0.06,18,18,2.4
"60650511002021",2.8,0.18,0.24,15,15,4.8
"60650511002022",2,0,0.12,4,4,0
"60650511002023",2.8,0.18,0.21,29,29,0
"60650511002024",0.8,0.03,0.12,3,3,2.4
"60650511002025",7.2,0.6,0.69,37,37,8.8
"60650511002026",3.2,0.15,0.15,7,7,1.6
"60650511002027",0,0,0,0,0,0
"60650511002028",0,0,0,0,0,0
"60650511002029",5.6,0.72,0.6,61,61,8
"60650511002004",6.8,0.6,0.69,57,57,3.2
"60650511002005",2,0.15,0.3,13,13,1.6
"60650511002006",5.2,0.87,0.93,65,65,7.2
"60650511002007",2.4,0.18,0.42,20,20,2.4
"60650511002008",5.6,0.3,0.3,26,26,1.6
"60650511002009",2.4,0.15,0.36,22,22,2.4
"60650511002010",1.2,0.15,0.06,7,7,0.8
"60650511002011",4.8,0.48,0.36,18,18,4.8
"60650512001016",0,0.03,0.12,3,3,0.8
"60650512001017",0,0,0,0,0,0
"60650512001018",0,0,0,2,2,3.2
"60650512001019",0,0,0,0,0,0
"60650512001020",0,0,0,0,0,0
"60650512001021",0,0.12,0.12,19,19,12
"60650512001022",0.4,0,0.03,2,2,6.4
"60650512001023",0,0,0,4,4,0
"60650512001024",0,0,0,0,0,0
"60650512001025",2,0.24,0.09,14,14,17.6
"60650512001026",0,0,0,0,0,0
"60650512001027",1.2,0.12,0.09,9,9,3.2
"60650512001028",3.2,0.09,0.27,14,14,1.6
"60650512001029",0,0,0,0,0,0
"60650512001030",0,0,0,0,0,1.6
"60650512001031",0,0,0,0,0,0
"60650512001032",0,0.03,0.15,0,0,0
"60650512001033",0,0.03,0,5,5,5.6
"60650512001034",0,0,0,0,0,0
"60650512001035",0,0,0.03,10,10,2.4
"60650512001036",0.4,0,0,0,0,4
"60650512001037",5.2,0.36,0.36,39,39,13.6
"60650512001038",0,0,0,0,0,0
"60650512001039",0,0.03,0.12,10,10,13.6
"60650512001040",0,0,0,0,0,0
"60650512001041",0,0,0,0,0,0
"60650512001042",0,0,0,0,0,5.6
"60650512001043",1.2,0,0,0,0,2.4
"60650512001044",0,0,0,0,0,0
"60650512001045",4.4,0.39,0.15,26,26,36.8
"60650512001046",0,0,0,0,0,0
"60650512001047",0,0,0,0,0,0
"60650512001048",2,0.09,0.12,12,12,17.6
"60650512001049",0,0,0,0,0,0
"60650512001050",0.4,0.12,0.12,3,3,8.8
"60650512001051",0.4,0.03,0.06,0,0,6.4
"60650512001052",0,0,0.03,2,2,2.4
"60650512001053",0,0,0,0,0,0
"60650512001054",0,0,0,0,0,0
"60650512001055",0.4,0,0.03,11,11,0.8
"60650512001000",0,0,0,0,0,0
"60650512001001",2,0.09,0.27,34,34,8
"60650512001002",0,0,0,0,0,0
"60650512001003",0,0,0,0,0,0
"60650512001004",0,0,0,0,0,0
"60650512001005",1.6,0.12,0.09,35,35,4
"60650512001006",0,0,0,0,0,0
"60650512001007",0,0,0,2,2,0
"60650512001008",0,0,0,0,0,0
"60650512001009",0,0,0,0,0,0
"60650512001056",0,0,0,4,4,0
"60650512001057",0,0,0,0,0,0
"60650512001058",1.2,0.09,0,5,5,5.6
"60650512001059",0,0.12,0.09,0,0,6.4
"60650512001060",0,0,0,0,0,2.4
"60650512001061",0,0,0,0,0,0
"60650512001062",0,0,0,0,0,0
"60650512001063",0,0,0,0,0,0
"60650512001064",0,0,0,0,0,0
"60650512001065",0,0,0,0,0,0
"60650512001066",0,0,0,0,0,0
"60650512001067",0,0,0.03,2,2,8
"60650512001068",0.8,0,0.03,1,1,3.2
"60650512001069",0,0,0,0,0,0
"60650512001070",0,0,0,0,0,0.8
"60650512001071",0.4,0,0,4,4,41.6
"60650512001010",0,0,0,0,0,0
"60650512001011",7.6,0.36,0.57,47,47,60
"60650512001012",0,0,0,0,0,0
"60650512001013",27.2,1.74,2.19,183,183,13.6
"60650512001014",8,0.39,0.72,59,59,0.8
"60650512001015",16.8,1.68,1.35,126,126,20
"60650512002000",0,0,0,0,0,0
"60650512002001",0,0,0,0,0,0
"60650512002002",0,0,0,0,0,0
"60650512002003",0,0,0,0,0,0
"60650512002004",0,0,0,0,0,0
"60650512002005",0,0,0,0,0,0
"60650512002006",0,0,0,0,0,0
"60650512002007",0,0,0,0,0,0
"60650512002008",0,0,0,0,0,0
"60650512002009",0,0,0,0,0,0
"60650512002010",0,0,0,0,0,0
"60650512002011",1.6,0.12,0.15,3,3,1.6
"60650512002046",0,0,0,0,0,0
"60650512002047",0,0,0,0,0,0
"60650512002048",0,0,0,0,0,0
"60650512002049",0,0,0,0,0,0
"60650512002050",0,0.03,0.21,12,12,10.4
"60650512002051",0,0,0,0,0,0
"60650512002052",-0.4,0.12,0.06,3,3,4.8
"60650512002053",0,0,0,0,0,0
"60650512002054",0,0.03,0.06,1,1,4
"60650512002055",0.4,0.09,0,5,5,2.4
"60650512002056",0,0,0,0,0,0
"60650512002057",0.4,0.21,0.24,7,7,9.6
"60650512002058",0,0,0,0,0,0.8
"60650512002059",0,0,0,0,0,0
"60650512002060",1.2,0.06,0.06,2,2,2.4
"60650512002061",0.8,0.03,0.12,9,9,2.4
"60650512002062",0.8,0.03,0.18,11,11,15.2
"60650512002063",0,0,0,0,0,0
"60650512002064",0,0.03,0,0,0,0
"60650512002065",0,0,0,0,0,0
"60650512002066",0,0,0,0,0,0
"60650512002067",0,0,0,0,0,0
"60650512002015",0,0,0,1,1,0
"60650512002012",0,0,0.03,1,1,0.8
"60650512002013",0.4,0.03,0,2,2,1.6
"60650512002014",0,0,0,0,0,0
"60650512002016",1.2,0.27,0.18,15,15,4
"60650512002017",3.6,0.3,0.36,34,34,18.4
"60650512002018",0,0,0.03,1,1,1.6
"60650512002019",0,0,0,0,0,0
"60650512002020",0.4,0.03,0.12,4,4,6.4
"60650512002021",0,0,0.03,1,1,0
"60650512002022",0,0,0,0,0,0
"60650512002023",0,0,0,0,0,0
"60650512002024",0,0,0,0,0,0
"60650512002025",0,0,0,1,1,0.8
"60650512002026",0,0,0.03,2,2,0
"60650512002027",0,0,0,0,0,0
"60650512002028",0,0,0,0,0,0
"60650512002029",0,0,0,0,0,0
"60650512002033",0,0,0,0,0,0
"60650512002030",0,0,0,0,0,0
"60650512002031",0,0,0,0,0,0
"60650512002032",0,0,0,0,0,0
"60650512002034",0,0,-0.03,0,0,0
"60650512002035",0,0,0,0,0,0
"60650512002036",0,0,0,0,0,0
"60650512002037",0,0,0,0,0,0
"60650512002038",0,0,0,0,0,0
"60650512002039",0,0,0,0,0,0
"60650512002040",0,0,0,0,0,0
"60650512002041",0,0,0,0,0,0
"60650512002042",0,0,0,0,0,0
"60650512002043",0,0.03,0,1,1,0
"60650512002044",0,0,0,0,0,0
"60650512002045",0,0,0,0,0,0
"60650513001118",0,0,0,0,0,4.8
"60650513001119",0,0.03,0.03,5,5,1.6
"60650513001120",0,0,0,0,0,4
"60650513001121",0,0,0,0,0,0
"60650513001122",0.4,0,0,0,0,4.8
"60650513001123",0,0,0,0,0,6.4
"60650513001124",0,0,0,1,1,32
"60650513001125",0,0,0,0,0,16.8
"60650513001126",0,0,0,1,1,3.2
"60650513001127",0,0,0,0,0,2.4
"60650513001128",0,0,0,0,0,4.8
"60650513001129",0,0,0,0,0,52
"60650513001130",0,0,0,0,0,19.2
"60650513001131",0.4,0,0,0,0,7.2
"60650513001132",0,0.03,0,0,0,10.4
"60650513001133",0,0,0,0,0,4.8
"60650513001134",0,0,0,0,0,0.8
"60650513001135",0,0,0,0,0,0
"60650513001136",1.6,0.12,0.18,16,16,7.2
"60650513001137",4,0.3,0.33,26,26,7.2
"60650513001138",0,0,0,0,0,0
"60650513001139",0,0,0,0,0,0
"60650513001140",0,0,0,0,0,0
"60650513001141",0,0,0,0,0,0
"60650513001080",0,0,0,0,0,0
"60650513001081",0,0,0,0,0,0
"60650513001082",0,0,0,0,0,0
"60650513001083",0,0.03,0.06,4,4,1.6
"60650513001084",0,0,0,3,3,4
"60650513001085",0,0,0,0,0,0
"60650513001086",2,0.06,0.06,3,3,3.2
"60650513001087",0.8,0.03,0.03,6,6,3.2
"60650513001088",0,0,0,0,0,0
"60650513001089",0,0,0.03,2,2,1.6
"60650513001090",0,0,0,0,0,0
"60650513001091",0,0,0,0,0,0
"60650513001092",0,0.03,0.06,7,7,1.6
"60650513001093",0,0,0,0,0,0
"60650513001094",0,0,0,2,2,0
"60650513001095",0,0.03,0.03,1,1,1.6
"60650513001096",7.6,1.08,1.29,65,65,21.6
"60650513001097",0.4,0.03,0.18,0,0,1.6
"60650513001098",21.6,1.59,2.16,135,135,30.4
"60650513001099",1.6,0.24,0.48,12,12,2.4
"60650513001100",1.6,0.12,0.15,8,8,0.8
"60650513001101",5.6,0.48,0.36,46,46,11.2
"60650513001102",1.6,0.12,0.18,19,19,8
"60650513001103",3.6,0.21,0.15,31,31,1.6
"60650513001104",0.8,0.15,0.21,8,8,0.8
"60650513001105",1.6,0.18,0.3,11,11,1.6
"60650513001106",5.6,1.08,1.23,63,63,16.8
"60650513001107",2,0.12,0.15,15,15,4.8
"60650513001108",5.6,0.51,0.48,51,51,9.6
"60650513001109",4,0.21,0.15,37,37,4
"60650513001110",2,0.3,0.33,20,20,2.4
"60650513001111",0.8,0,0,0,0,31.2
"60650513001112",4.4,0.42,0.48,39,39,12
"60650513001113",0,0,0,0,0,4
"60650513001114",0,0,0,0,0,13.6
"60650513001115",2,0.18,0.36,12,12,4
"60650513001116",0,0,0,0,0,0
"60650513001117",0,0,0.03,0,0,6.4
"60650513001035",0,0,0,0,0,0
"60650513001036",0,0,0,0,0,0
"60650513001037",0,0,0,0,0,0
"60650513001038",0,0,0,0,0,0
"60650513001039",0,0,0,0,0,0
"60650513001040",0,0,0,0,0,0
"60650513001041",0,0,0,0,0,0
"60650513001042",0,0,0,0,0,0
"60650513001043",0,0,0,0,0,0
"60650513001044",0,0,0,0,0,0
"60650513001045",0,0,0,0,0,0
"60650513001000",0,0,0,0,0,0
"60650513001001",0,0,0,0,0,0
"60650513001002",0,0,0,0,0,0
"60650513001003",0,0,0,0,0,0
"60650513001004",0,0,0,0,0,0
"60650513001005",0,0,0,0,0,0
"60650513001006",0,0,0,0,0,0
"60650513001007",0,0,0,0,0,0
"60650513001008",0,0,0,0,0,0
"60650513001009",0,0,0,0,0,0
"60650513001010",0,0,0,0,0,0
"60650513001011",0,0,0,0,0,0
"60650513001046",0,0,0,0,0,0
"60650513001047",0,0,0,0,0,0
"60650513001048",0,0,0,0,0,0
"60650513001049",0,0,0,0,0,0
"60650513001050",0,0,0,0,0,0
"60650513001051",0,0,0,0,0,0
"60650513001052",0,0,0,0,0,0
"60650513001053",0,0,0.12,2,2,0
"60650513001054",0.4,0.24,0,0,0,1.6
"60650513001055",0,0,0,0,0,0
"60650513001056",0,0,0,0,0,0
"60650513001057",0,0.03,0.03,1,1,8
"60650513001058",0,0,0,4,4,6.4
"60650513001059",0.8,0,0.06,6,6,0
"60650513001060",0,0,0,1,1,0
"60650513001061",0,0,0,0,0,0
"60650513001062",0,0,0,0,0,0
"60650513001063",0,0,0,0,0,0
"60650513001064",0,0,0,0,0,0
"60650513001065",1.6,0.03,0.06,11,11,63.2
"60650513001066",2,0.06,0.15,15,15,22.4
"60650513001067",1.6,0.21,0.18,19,19,33.6
"60650513001068",0,0,0,0,0,0
"60650513001069",0,0,0,0,0,0
"60650513001070",0,0,0,0,0,0
"60650513001071",0,0,0,0,0,0
"60650513001072",0,0,0,3,3,208.8
"60650513001073",0.4,0.06,0,0,0,120.8
"60650513001074",0,0.06,0,1,1,12
"60650513001075",0,0,0,0,0,7.2
"60650513001076",0,0,0,2,2,12.8
"60650513001077",0,0,0,0,0,21.6
"60650513001078",0,0,0.03,0,0,23.2
"60650513001079",0,0,0,0,0,16.8
"60650513001012",0,0,0,0,0,0
"60650513001013",0.4,0,0,21,21,21.6
"60650513001014",0,0,0,0,0,0
"60650513001015",0,0,0,0,0,0
"60650513001016",0,0,0,0,0,0
"60650513001017",0,0,0,0,0,0
"60650513001018",0,0,0,0,0,0
"60650513001019",0,0,0,0,0,0
"60650513001020",0,0,0,0,0,0
"60650513001021",0,0,0,0,0,0
"60650513001022",0,0,0,0,0,0
"60650513001023",0,0,0,0,0,0
"60650513001024",0,0,0,2,2,5.6
"60650513001025",0,0,0,0,0,0
"60650513001026",0,0,0,0,0,0
"60650513001027",0,0,0,0,0,0
"60650513001028",0,0,0,0,0,0
"60650513001029",0,0,0,0,0,0
"60650513001030",0,0,0,0,0,0
"60650513001031",0,0,0,0,0,0
"60650513001032",0,0,0,0,0,1.6
"60650513001033",0,0,0,0,0,0
"60650513001034",0,0,0,0,0,0
"60650513002000",14.4,1.14,1.17,89,89,18.4
"60650513002001",62.8,5.1,4.92,337,337,93.6
"60650513002002",0,0,0,0,0,18.4
"60650513002003",2.4,0.06,0.12,6,6,1.6
"60650513002004",0,0,0,0,0,3.2
"60650513002005",2.4,0,0.06,10,10,18.4
"60650513002006",0.4,0,0,2,2,16
"60650513002007",10.8,0.69,0.51,34,34,3.2
"60650513002008",0,0,0,0,0,16
"60650513002009",0,0.12,0.03,4,4,0.8
"60650513002010",3.6,0.36,0.21,13,13,1.6
"60650513002011",1.2,0.03,0,14,14,27.2
"60650513002012",2.4,0.06,0.21,9,9,0.8
"60650513002013",8.8,0.33,0.3,27,27,8.8
"60650513002014",14.8,0.72,0.6,73,73,8
"60650513002015",0,0,0,1,1,0
"60650513002016",0.8,0.09,0.21,14,14,40.8
"60650513002017",3.2,0.15,0.18,22,22,31.2
"60650513002018",2,0.03,0.18,6,6,13.6
"60650513002019",2,0.06,0.03,4,4,10.4
"60650513002020",0,0.03,0,4,4,8.8
"60650513002021",0,0.03,0,0,0,4.8
"60650513002022",0,0,0,1,1,4
"60650513002023",0,0,0,0,0,3.2
"60650513002024",1.2,0,0.03,0,0,4.8
"60650513002025",0.8,0,0,3,3,2.4
"60650513002026",2,0.06,0.12,6,6,0
"60650513002027",7.6,0.36,0.48,50,50,12.8
"60650513002028",16.8,1.08,1.29,118,118,50.4
"60650513002029",3.6,0.27,0.66,29,29,0
"60650513002030",0,0,0,4,4,12
"60650513002031",0.8,0,0,3,3,6.4
"60650513002032",2,0.18,0.12,10,10,1.6
"60650513002033",0.8,0.03,0.15,1,1,0
"60650513002034",8,0.36,0.27,28,28,14.4
"60650514001039",0,0,0,0,0,11.2
"60650514001040",0,0,0,0,0,36.8
"60650514001041",0,0,-0.03,0,0,53.6
"60650514001042",0,0,0,0,0,20
"60650514001043",0,0,0,0,0,91.2
"60650514001044",0,0,-0.06,0,0,104
"60650514001045",0,0,0,0,0,9.6
"60650514001046",0,0,0,0,0,35.2
"60650514001047",0,0,0,0,0,61.6
"60650514001048",0,0,0,0,0,5.6
"60650514001049",0,0,0,0,0,8
"60650514001003",0,0,0,0,0,17.6
"60650514001000",0,0,0,0,0,57.6
"60650514001001",0,0,0,1,1,33.6
"60650514001002",0,-0.03,0,0,0,51.2
"60650514001004",0,0,0.03,0,0,43.2
"60650514001005",0,0,0,0,0,10.4
"60650514001006",0,0,0,0,0,32.8
"60650514001007",0,0,0,0,0,43.2
"60650514001008",0,0,0,0,0,29.6
"60650514001009",0.4,0,0,0,0,37.6
"60650514001010",0,0,0,1,1,28
"60650514001011",0,0,0,0,0,26.4
"60650514001012",0,0,0,0,0,3.2
"60650514001013",0,0,0,0,0,12.8
"60650514001014",0,0,0,0,0,48.8
"60650514001015",0,0,0,0,0,8
"60650514001016",0,0,0,1,1,115.2
"60650514001017",0,0,0,0,0,28.8
"60650514001018",0,0,0,1,1,23.2
"60650514001019",0.4,0,0,1,1,21.6
"60650514001020",0,0,0,0,0,20.8
"60650514001021",0,0,0,0,0,54.4
"60650514001022",0,0,0,0,0,6.4
"60650514001023",0,0,0,0,0,31.2
"60650514001024",0,0,0,0,0,9.6
"60650514001025",0,0,0,0,0,18.4
"60650514001026",0,0,0,0,0,68
"60650514001027",0,0,0,0,0,18.4
"60650514001028",0,0,0,0,0,49.6
"60650514001029",0,0,0,1,1,63.2
"60650514001030",0,0,0,0,0,38.4
"60650514001031",0,0,0,0,0,7.2
"60650514001032",0,0,0,0,0,8.8
"60650514001033",0,0,0,0,0,7.2
"60650514001034",0,0,0,0,0,52.8
"60650514001035",0,0,0,0,0,32.8
"60650514001036",0,0.03,0,2,2,30.4
"60650514001037",0,0,0.06,0,0,93.6
"60650514001038",0,0,0,0,0,2.4
"60650514002000",0.4,0,0,1,1,105.6
"60650514002001",0,0,0,0,0,4
"60650514002002",0,0,0.03,0,0,13.6
"60650514002003",0,0,0,0,0,6.4
"60650514002004",0,0,0,0,0,9.6
"60650514002005",0,0,0,0,0,24.8
"60650514002006",0,0,0,0,0,4.8
"60650514002007",0,0,-0.03,0,0,5.6
"60650514002008",0,0,0,0,0,7.2
"60650514002009",0,0,0,0,0,3.2
"60650514002010",0,0,0,0,0,14.4
"60650514002011",0,0,0,2,2,18.4
"60650514002012",0,0,0,0,0,119.2
"60650514002013",0,0,0,0,0,12
"60650514002014",0,0,0,0,0,8.8
"60650514002015",0,0,0,0,0,20.8
"60650514002016",0.4,0,0,1,1,16
"60650514002017",0,0,0,0,0,21.6
"60650514002018",0,0,0,0,0,18.4
"60650514002019",0,0,0,0,0,21.6
